ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents
1571188146,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,9508,-,www.timothycastleman.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"timothycastleman.com,67.225.230.51","299.000000,299.000000",F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571174734,C2D18hbPRxzX3KSE2,150.150.150.10,46177,8.8.8.8,53,udp,23529,-,idex.kim,-,-,-,-,0,NOERROR,F,F,F,T,0,"2606:4700:30::6818:6736,2606:4700:30::6818:6636","299.000000,299.000000",F,dns,5717.84084,0,863221,SHR,-,-,0,CdCCC,0,0,9990,1142941,-
1571191009,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,45904,-,ssukelabaman.com,-,-,-,-,0,NOERROR,F,F,F,T,0,198.57.151.36,14399,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571181007,CuZ7UY1S5Yj1ooAqr3,150.150.150.10,46177,8.8.8.8,53,udp,28427,-,www.dealsnow.com,-,-,-,-,0,NOERROR,F,F,F,T,0,dealsnow-ca-prod-http.us-west-1.elasticbeanstalk.com,3501,F,dns,3655.940777,0,829237,SHR,-,-,0,CdCCC,0,0,8397,1064353,-
1571174108,C2D18hbPRxzX3KSE2,150.150.150.10,46177,8.8.8.8,53,udp,9041,-,www.colman-oreilly.com,-,-,-,-,0,NOERROR,F,F,F,T,0,colman-oreilly.com,14331,F,dns,5717.84084,0,863221,SHR,-,-,0,CdCCC,0,0,9990,1142941,-
1571182769,CuZ7UY1S5Yj1ooAqr3,150.150.150.10,46177,8.8.8.8,53,udp,38744,-,gaming-tournament.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"2606:4700:30::681b:b57a,2606:4700:30::681b:b47a","299.000000,299.000000",F,dns,3655.940777,0,829237,SHR,-,-,0,CdCCC,0,0,8397,1064353,-
1571186715,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,42198,-,email.kore.ai,-,-,-,-,0,NOERROR,F,F,F,T,0,"3458671.group21.sites.hubspot.net,group21.sites.hscoscdn20.net,2606:4700::6811:7cb4,2606:4700::6811:7ab4,2606:4700::6811:7db4,2606:4700::6811:7eb4,2606:4700::6811:7bb4","299.000000,119.000000,299.000000,299.000000,299.000000,299.000000,299.000000",F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571189483,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,21249,-,starsongspk.audio,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.24.118.26,104.24.119.26","299.000000,299.000000",F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571172384,C2D18hbPRxzX3KSE2,150.150.150.10,46177,8.8.8.8,53,udp,5897,-,teamshepherd-hostgator.com,-,-,-,-,0,NOERROR,F,F,F,T,0,162.144.6.216,14399,F,dns,5717.84084,0,863221,SHR,-,-,0,CdCCC,0,0,9990,1142941,-
1571175811,C2JXO82LUxVIfJrsi8,150.150.150.10,46177,8.8.8.8,53,udp,5869,-,aineistonsiirto.mailhouse.fi,-,-,-,-,0,NOERROR,F,F,F,T,0,89.250.53.146,2873,F,dns,4753.823072,0,993230,SHR,-,-,0,CdCCC,0,0,9828,1268414,-
1571186819,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,51183,-,open131.freeweb.pk,-,-,-,-,0,NOERROR,F,F,F,T,0,"11776.bodis.com,199.59.242.153","21599.000000,10799.000000",F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571191665,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,20458,-,cirqueentertainment.com,-,-,-,-,0,NOERROR,F,F,F,T,0,23.229.227.235,10798,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571186963,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,23572,-,43aa5de3-89f6-4fa9-b18b-e8fa738d15e7.htmlpasta.com,-,-,-,-,0,NOERROR,F,F,F,T,0,2001:bc8:6010:20b:ec4:7aff:fe09:670e,3599,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571186500,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,51135,-,www.biochambers.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"biochambers.com,192.124.249.14","10799.000000,10799.000000",F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571184455,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,59924,-,didiskon.co.id,-,-,-,-,0,NOERROR,F,F,F,T,0,180.235.148.14,205,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571180944,CuZ7UY1S5Yj1ooAqr3,150.150.150.10,46177,8.8.8.8,53,udp,45889,-,forms.office.com,-,-,-,-,0,NOERROR,F,F,F,T,0,prod.forms.office.com.akadns.net,291,F,dns,3655.940777,0,829237,SHR,-,-,0,CdCCC,0,0,8397,1064353,-
1571184357,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,60087,-,lukecloughglobal.cambridgehypnotherapy.co.uk,-,-,-,-,0,NOERROR,F,F,F,T,0,63.247.138.248,14399,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571175807,C2JXO82LUxVIfJrsi8,150.150.150.10,46177,8.8.8.8,53,udp,3827,-,www.voolenstudios.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.28.12.221,104.28.13.221","299.000000,299.000000",F,dns,4753.823072,0,993230,SHR,-,-,0,CdCCC,0,0,9828,1268414,-
1571175316,C2JXO82LUxVIfJrsi8,150.150.150.10,46177,8.8.8.8,53,udp,25821,-,office365.software2.co,-,-,-,-,0,NOERROR,F,F,F,T,0,"redirector.s2live.co.uk,srv-do-uk-redirector.s2live.co.uk","9044.000000,1179.000000",F,dns,4753.823072,0,993230,SHR,-,-,0,CdCCC,0,0,9828,1268414,-
1571177728,C2JXO82LUxVIfJrsi8,150.150.150.10,46177,8.8.8.8,53,udp,21398,-,mail.jobdrink.com,-,-,-,-,0,NOERROR,F,F,F,T,0,192.232.216.135,14399,F,dns,4753.823072,0,993230,SHR,-,-,0,CdCCC,0,0,9828,1268414,-
1571170138,C2D18hbPRxzX3KSE2,150.150.150.10,46177,8.8.8.8,53,udp,861,-,yahoo-mail-har-2019.weebly.com,-,-,-,-,0,NOERROR,F,F,F,T,0,pages-wildcard.weebly.com,21599,F,dns,5717.84084,0,863221,SHR,-,-,0,CdCCC,0,0,9990,1142941,-
1571188388,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,30860,-,contaembanco.com.br,-,-,-,-,0,NOERROR,F,F,F,T,0,66.33.199.102,14399,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571191131,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,50682,-,powaywelding.com,-,-,-,-,0,NOERROR,F,F,F,T,0,129.121.18.212,3599,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571186651,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,36091,-,isabellacano.com,-,-,-,-,0,NOERROR,F,F,F,T,0,50.87.34.195,14399,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571173888,C2D18hbPRxzX3KSE2,150.150.150.10,46177,8.8.8.8,53,udp,50331,-,support-service.drtomwalter.com,-,-,-,-,0,NOERROR,F,F,F,T,0,67.225.160.188,234,F,dns,5717.84084,0,863221,SHR,-,-,0,CdCCC,0,0,9990,1142941,-
1571170169,C2D18hbPRxzX3KSE2,150.150.150.10,46177,8.8.8.8,53,udp,39680,-,work2019.space,-,-,-,-,0,NOERROR,F,F,F,T,0,31.31.196.122,21599,F,dns,5717.84084,0,863221,SHR,-,-,0,CdCCC,0,0,9990,1142941,-
1571185128,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,8709,-,appleid.apple.com-signin.2qbpwdtf568zwts0n8kgcrhlq88kq6.com,-,-,-,-,0,NOERROR,F,F,F,T,0,67.225.218.50,438,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571190650,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,52601,-,accounts.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,172.217.165.13,60,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571189848,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,8828,-,www.dropbox.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"www.dropbox-dns.com,162.125.11.1","58.000000,29.000000",F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571173676,C2D18hbPRxzX3KSE2,150.150.150.10,46177,8.8.8.8,53,udp,4626,-,6dd023ab-b312-45e8-b3a7-00452397ab02.htmlpasta.com,-,-,-,-,0,NOERROR,F,F,F,T,0,51.15.25.65,305,F,dns,5717.84084,0,863221,SHR,-,-,0,CdCCC,0,0,9990,1142941,-
1571188636,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,21506,-,atlascoso365-my.sharepoint.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"atlascoso365.sharepoint.com,prodnet356-406edgea0003.sharepointonline.com.akadns.net,prodnet356-406a0003.sharepointonline.com.akadns.net.spo-0004.spo-msedge.net,spo-0004.spo-msedge.net,13.107.136.9","3597.000000,3597.000000,27.000000,237.000000,237.000000",F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571183874,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,55826,-,www.dmrservice.com,-,-,-,-,0,NOERROR,F,F,F,T,0,dmrservice.com,14330,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571177971,C2JXO82LUxVIfJrsi8,150.150.150.10,46177,8.8.8.8,53,udp,12358,-,onedrive.live.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"odc-web-geo.onedrive.akadns.net,odc-web-brs.onedrive.akadns.net,odwebpl.trafficmanager.net.l-0004.dc-msedge.net.l-0004.l-msedge.net,l-0004.l-msedge.net,13.107.42.13","87.000000,296.000000,296.000000,56.000000,56.000000",F,dns,4753.823072,0,993230,SHR,-,-,0,CdCCC,0,0,9828,1268414,-
1571179398,C2JXO82LUxVIfJrsi8,150.150.150.10,46177,8.8.8.8,53,udp,49131,-,www.kechuangyibiao.com,-,-,-,-,0,NOERROR,F,F,F,T,0,67.198.190.133,599,F,dns,4753.823072,0,993230,SHR,-,-,0,CdCCC,0,0,9828,1268414,-
1571185225,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,20388,-,noyokoya-info.chu.jp,-,-,-,-,0,NOERROR,F,F,F,T,0,157.7.107.36,599,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571185742,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,4083,-,drive.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,2607:f8b0:400b:800::200e,34,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571188385,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,48612,-,alojamientoenobera.com.ar,-,-,-,-,0,NOERROR,F,F,F,T,0,158.69.189.149,14399,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571188511,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,16770,-,zedplays.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.17.250.59,104.17.249.59","298.000000,298.000000",F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571176053,C2JXO82LUxVIfJrsi8,150.150.150.10,46177,8.8.8.8,53,udp,33767,-,xn--80abmuei.xn--p1ai,-,-,-,-,0,NOERROR,F,F,F,T,0,185.84.108.232,3599,F,dns,4753.823072,0,993230,SHR,-,-,0,CdCCC,0,0,9828,1268414,-
1571190063,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,54652,-,suelunn.com,-,-,-,-,0,NOERROR,F,F,F,T,0,108.178.14.146,471,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571188831,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,11416,-,rigoniemedeiros.com.br,-,-,-,-,0,NOERROR,F,F,F,T,0,186.202.153.33,3599,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571182806,CuZ7UY1S5Yj1ooAqr3,150.150.150.10,46177,8.8.8.8,53,udp,54028,-,ehsanta.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.24.124.141,104.24.125.141","299.000000,299.000000",F,dns,3655.940777,0,829237,SHR,-,-,0,CdCCC,0,0,8397,1064353,-
1571181783,CuZ7UY1S5Yj1ooAqr3,150.150.150.10,46177,8.8.8.8,53,udp,1660,-,sigmahcs.com,-,-,-,-,0,NOERROR,F,F,F,T,0,107.180.44.124,10799,F,dns,3655.940777,0,829237,SHR,-,-,0,CdCCC,0,0,8397,1064353,-
1571190410,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,28048,-,ommembres.netlify.com,-,-,-,-,0,NOERROR,F,F,F,T,0,104.248.120.187,19,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571190027,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,49870,-,www.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,172.217.13.100,157,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571183398,CuZ7UY1S5Yj1ooAqr3,150.150.150.10,46177,8.8.8.8,53,udp,17240,-,dc90214d-8c5f-46a2-9ae4-b73544103fed.htmlpasta.com,-,-,-,-,0,NOERROR,F,F,F,T,0,51.15.25.65,1799,F,dns,3655.940777,0,829237,SHR,-,-,0,CdCCC,0,0,8397,1064353,-
1571188525,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,42777,-,wefbee.com,-,-,-,-,0,NOERROR,F,F,F,T,0,209.205.218.34,599,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571188669,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,60755,-,gmy.su,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.27.149.234,104.27.148.234","299.000000,299.000000",F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571181525,CuZ7UY1S5Yj1ooAqr3,150.150.150.10,46177,8.8.8.8,53,udp,49474,-,m.sp.cc,-,-,-,-,0,NOERROR,F,F,F,T,0,"101.69.161.216,139.199.168.152","599.000000,599.000000",F,dns,3655.940777,0,829237,SHR,-,-,0,CdCCC,0,0,8397,1064353,-
1571191096,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,25294,-,icttt.tripod.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"members.tripod.com,tri-members.bo3.tripod.com","3599.000000,299.000000",F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571175203,C2D18hbPRxzX3KSE2,150.150.150.10,46177,8.8.8.8,53,udp,32657,-,aerinlangworthy.com,-,-,-,-,0,NOERROR,F,F,F,T,0,66.147.244.85,14139,F,dns,5717.84084,0,863221,SHR,-,-,0,CdCCC,0,0,9990,1142941,-
1571181501,CuZ7UY1S5Yj1ooAqr3,150.150.150.10,46177,8.8.8.8,53,udp,45573,-,security-eu.mimecast.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"195.130.217.193,195.130.217.78,91.220.42.249,195.130.217.194,91.220.42.248,91.220.42.76","299.000000,299.000000,299.000000,299.000000,299.000000,299.000000",F,dns,3655.940777,0,829237,SHR,-,-,0,CdCCC,0,0,8397,1064353,-
1571189261,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,11335,-,docs.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,2607:f8b0:400b:80f::200e,120,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571187720,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,57333,-,www.glamoursmoking.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"glamoursmoking.com,143.95.226.60","599.000000,599.000000",F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571169595,C2D18hbPRxzX3KSE2,150.150.150.10,46177,8.8.8.8,53,udp,14622,-,bestchangeru.000webhostapp.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"us-east-1.route-1.000webhost.awex.io,2a02:4780:dead:b39d::1","3599.000000,59.000000",F,dns,5717.84084,0,863221,SHR,-,-,0,CdCCC,0,0,9990,1142941,-
1571186606,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,1295,-,vusatec.com,-,-,-,-,0,NOERROR,F,F,F,T,0,50.63.202.90,599,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571172419,C2D18hbPRxzX3KSE2,150.150.150.10,46177,8.8.8.8,53,udp,19032,-,9ee3a72e-a643-4810-bc5b-90059376b2dc.htmlpasta.com,-,-,-,-,0,NOERROR,F,F,F,T,0,2001:bc8:6010:20b:ec4:7aff:fe09:670e,3599,F,dns,5717.84084,0,863221,SHR,-,-,0,CdCCC,0,0,9990,1142941,-
1571183747,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,13711,-,crossfirecmkreiss.wixsite.com,-,-,-,-,0,NOERROR,F,F,F,T,0,username.wix.com,299,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571179757,C2JXO82LUxVIfJrsi8,150.150.150.10,46177,8.8.8.8,53,udp,60055,-,munzing-my.sharepoint.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"munzing.sharepoint.com,prodnet881-882edgea0001.sharepointonline.com.akadns.net,prodnet881-882a0001.sharepointonline.com.akadns.net.spo-0004.spo-msedge.net,spo-0004.spo-msedge.net","3599.000000,3599.000000,29.000000,239.000000",F,dns,4753.823072,0,993230,SHR,-,-,0,CdCCC,0,0,9828,1268414,-
1571184979,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,15689,-,www.bakingwithbylo.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"bakingwithbylo.com,69.195.124.78","14395.000000,14395.000000",F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571177894,C2JXO82LUxVIfJrsi8,150.150.150.10,46177,8.8.8.8,53,udp,27683,-,wentona.com,-,-,-,-,0,NOERROR,F,F,F,T,0,107.181.169.48,14399,F,dns,4753.823072,0,993230,SHR,-,-,0,CdCCC,0,0,9828,1268414,-
1571177409,C2JXO82LUxVIfJrsi8,150.150.150.10,46177,8.8.8.8,53,udp,36101,-,onedrive.live.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"odc-web-geo.onedrive.akadns.net,odc-web-brs.onedrive.akadns.net,odwebpl.trafficmanager.net.l-0004.dc-msedge.net.l-0004.l-msedge.net,l-0004.l-msedge.net","24.000000,200.000000,200.000000,134.000000",F,dns,4753.823072,0,993230,SHR,-,-,0,CdCCC,0,0,9828,1268414,-
1571189126,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,64731,-,garajd.com,-,-,-,-,0,NOERROR,F,F,F,T,0,81.22.98.65,793,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571172910,C2D18hbPRxzX3KSE2,150.150.150.10,46177,8.8.8.8,53,udp,34419,-,c5efcb10-53f6-44a2-a979-0e1b102b5fa7.htmlpasta.com,-,-,-,-,0,NOERROR,F,F,F,T,0,2001:bc8:6010:20b:ec4:7aff:fe09:670e,3599,F,dns,5717.84084,0,863221,SHR,-,-,0,CdCCC,0,0,9990,1142941,-
1571173600,C2D18hbPRxzX3KSE2,150.150.150.10,46177,8.8.8.8,53,udp,26640,-,milliporersigma.com,-,-,-,-,0,NOERROR,F,F,F,T,0,109.199.123.185,1799,F,dns,5717.84084,0,863221,SHR,-,-,0,CdCCC,0,0,9990,1142941,-
1571180179,CuZ7UY1S5Yj1ooAqr3,150.150.150.10,46177,8.8.8.8,53,udp,32334,-,hottestdeals.info,-,-,-,-,0,NOERROR,F,F,F,T,0,160.153.129.22,10799,F,dns,3655.940777,0,829237,SHR,-,-,0,CdCCC,0,0,8397,1064353,-
1571178875,C2JXO82LUxVIfJrsi8,150.150.150.10,46177,8.8.8.8,53,udp,23979,-,www.skympc.com,-,-,-,-,0,NOERROR,F,F,F,T,0,skympc.com,14395,F,dns,4753.823072,0,993230,SHR,-,-,0,CdCCC,0,0,9828,1268414,-
1571187478,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,38975,-,www.seniorpeoplemeet.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"seniorpeoplemeet.com,208.83.240.63","3599.000000,29.000000",F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571181883,CuZ7UY1S5Yj1ooAqr3,150.150.150.10,46177,8.8.8.8,53,udp,35616,-,www.maymetal.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"maymetal.com,176.53.12.17","3599.000000,3599.000000",F,dns,3655.940777,0,829237,SHR,-,-,0,CdCCC,0,0,8397,1064353,-
1571190468,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,683,-,www.analar.az,-,-,-,-,0,NOERROR,F,F,F,T,0,"analar.az,136.144.128.150","299.000000,299.000000",F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571191583,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,42536,-,www.bordamosplayeras.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"bordamosplayeras.com,67.217.34.76","14399.000000,14399.000000",F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
1571184120,ChKSGD1Ji7MdEvxYM7,150.150.150.10,46177,8.8.8.8,53,udp,28026,-,appleid.apple.com-en.securelineapps.com,-,-,-,-,0,NOERROR,F,F,F,T,0,141.8.225.68,2327,F,dns,8129.468691,31,1879295,SF,-,-,0,CdCCCDC,1,59,19517,2425771,-
